feature,total,total_diff
f110_nyg-middle_nyg-middle_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_max_min,9437.0,2109.0
f305_delay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max-d-min,9437.0,2247.0
f101_active_DAYS_FIRST_DUE-d-app_DAYS_ID_PUBLISH_min,9437.0,201.0
f601_Closed_STATUS_2_mean,9436.0,2820.0
f103_refused_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_max,9436.0,1228.0
f110_nyg-high_nyg-high_AMT_APPLICATION_max_max,9434.0,748.0
f101_refused_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_max-d-min,9434.0,2142.0
f101_nyg-high_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_max,9433.0,111.0
f110_nyg-low_normal_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_EMPLOYED_max_mean,9433.0,315.0
f101_approved_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,9432.0,1812.0
f401_AMT_BALANCE-d-app_AMT_ANNUITY_max,9431.0,901.0
f508_Closed_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_sum,9425.0,85.0
f314_AMT_PAYMENT_sum,9422.0,1678.0
f312_AMT_PAYMENT-d-app_AMT_CREDIT_var,9421.0,1971.0
f101_nyg-high_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_std,9421.0,1163.0
f110_nyg-low_normal_nyg-low_normal_DAYS_LAST_DUE-m-app_DAYS_EMPLOYED_max_mean,9419.0,2129.0
f110_nyg-middle_nyg-middle_AMT_APPLICATION_max_min,9415.0,1417.0
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY_diff_mean,9409.0,2415.0
f504_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_std,9407.0,1279.0
f401_AMT_RECEIVABLE_PRINCIPAL_pctchange_pctchange_std-d-mean,9407.0,415.0
f110_nyg-low_normal_nyg-low_normal_AMT_GOODS_PRICE-d-app_AMT_ANNUITY_diff_max_min,9405.0,4643.0
f305_notdelay_con_AMT_INSTALMENT_max-m-min,9404.0,3058.0
f331_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,9396.0,1118.0
f101_completed_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE_max,9394.0,984.0
f101_approved_AMT_CREDIT-d-app_AMT_ANNUITY_min,9394.0,1736.0
f504_DAYS_ENDDATE_FACT-d-app_DAYS_LAST_PHONE_CHANGE_sum,9390.0,758.0
f504_AMT_CREDIT_SUM-d-app_AMT_CREDIT_diff_mean,9390.0,2366.0
f303_notdelay_AMT_INSTALMENT_max-m-min,9389.0,987.0
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_sum,9388.0,598.0
f332_notdelay_days_weighted_delay_max-m-min,9384.0,1564.0
f331_delay_NUM_INSTALMENT_ratio_mean,9383.0,1975.0
f110_nyg-middle_nyg-middle_AMT_CREDIT-m-app_AMT_ANNUITY_max_mean,9382.0,2594.0
f103_approved_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_min,9382.0,248.0
f101_completed_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_pctchange_mean,9382.0,30.0
f101_nyg-middle_AMT_ANNUITY-d-app_AMT_ANNUITY_std-d-mean,9380.0,70.0
f505_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_pctchange_std-d-mean,9379.0,305.0
f301_delay_AMT_PAYMENT-d-app_AMT_CREDIT_mean,9377.0,455.0
f101_nyg-middle_AMT_GOODS_PRICE-d-total_debt_pctchange_max-d-min,9377.0,3141.0
f310_notdelay_NUM_INSTALMENT_ratio_min,9377.0,2113.0
f331_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_min,9377.0,1501.0
f110_nyg-low_action_nyg-low_action_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_max_min,9376.0,1772.0
f101_approved_AMT_APPLICATION-d-app_AMT_CREDIT_max,9372.0,1210.0
f504_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_diff_min,9370.0,536.0
f101_completed_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_diff_mean,9369.0,439.0
f308_cas_days_delayed_payment_pctchange_min,9368.0,82.0
f502_AMT_CREDIT_SUM_DEBT_sum,9368.0,814.0
f101_nyg-high_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_EMPLOYED_max,9366.0,1242.0
f101_approved_AMT_APPLICATION-d-app_AMT_ANNUITY_pctchange_mean,9361.0,465.0
f103_nyg-middle_AMT_ANNUITY_min,9360.0,1580.0
f330_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,9359.0,1561.0
f103_completed_AMT_GOODS_PRICE-d-AMT_CREDIT_max,9359.0,1169.0
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_sum,9358.0,198.0
f108_DAYS_LAST_DUE-m-app_DAYS_EMPLOYED,9357.0,2877.0
f109_AMT_ANNUITY-m-app_AMT_ANNUITY_diff,9355.0,4383.0
f101_completed_DAYS_TERMINATION-m-app_DAYS_ID_PUBLISH_std-d-mean,9354.0,560.0
f101_approved_AMT_CREDIT-d-app_AMT_CREDIT_mean,9348.0,2026.0
f507_Active_AMT_CREDIT_SUM_diff_max,9347.0,4437.0
f101_nyg-high_AMT_APPLICATION-m-app_AMT_ANNUITY_std-d-mean,9346.0,2046.0
f110_completed_completed_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_diff_mean_std,9345.0,799.0
f101_nyg-low_normal_AMT_ANNUITY-d-app_AMT_CREDIT_max,9341.0,3029.0
f332_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_std,9339.0,1997.0
f502_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_mean,9335.0,553.0
f101_refused_AMT_GOODS_PRICE-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_min,9332.0,3602.0
f110_approved_approved_WEEKDAY_APPR_PROCESS_START_MONDAY_mean_std,9331.0,2391.0
f101_approved_DAYS_FIRST_DRAWING-d-app_DAYS_LAST_PHONE_CHANGE_max,9328.0,6004.0
f101_active_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,9328.0,30.0
f507_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_min,9326.0,724.0
f305_delay_con_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,9323.0,1255.0
f401_AMT_RECIVABLE_diff_diff_mean,9322.0,1014.0
f314_amt_delta_pctchange_mean,9320.0,1776.0
f101_approved_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_mean,9319.0,1149.0
f505_Closed_DAYS_ENDDATE_FACT-m-app_DAYS_LAST_PHONE_CHANGE_max,9317.0,1589.0
f102_approved_AMT_GOODS_PRICE-d-total_debt_diff_max,9317.0,339.0
f508_Active_DAYS_CREDIT_ENDDATE_max,9313.0,679.0
f504_DAYS_ENDDATE_FACT-d-app_DAYS_ID_PUBLISH_max,9313.0,41.0
f502_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_diff_mean,9312.0,2720.0
f506_AMT_CREDIT_SUM_DEBT-d-app_AMT_GOODS_PRICE_mean,9310.0,284.0
f330_delay_AMT_PAYMENT_min,9310.0,2628.0
f103_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_mean,9310.0,702.0
f101_approved_AMT_CREDIT-d-app_AMT_ANNUITY_diff_max,9309.0,99.0
f501_DAYS_ENDDATE_FACT_min,9306.0,660.0
f101_completed_DAYS_LAST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_max,9304.0,768.0
f112_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,9302.0,1116.0
f101_nyg-low_action_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_max,9302.0,476.0
f101_approved_AMT_CREDIT-d-app_AMT_CREDIT_diff_min,9300.0,2354.0
f108_past_payment_8m,9298.0,620.0
f110_completed_completed_CHANNEL_TYPE_Stone_mean_std,9295.0,3039.0
f205_CNT_INSTALMENT-m-CNT_INSTALMENT_FUTURE_max-d-min,9294.0,1126.0
f101_nyg-high_DAYS_FIRST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_mean,9293.0,2085.0
f104_approved_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_pctchange_max,9293.0,355.0
f110_approved_approved_AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max_min,9292.0,268.0
f103_nyg-low_action_AMT_ANNUITY-m-app_AMT_CREDIT_min,9292.0,1388.0
f110_approved_approved_CHANNEL_TYPE_Country-wide_mean_std,9291.0,3987.0
f401_AMT_DRAWINGS_CURRENT-d-app_AMT_ANNUITY_diff_max-d-min,9289.0,2161.0
f103_nyg-middle_AMT_ANNUITY-m-app_AMT_ANNUITY_min,9289.0,1787.0
f309_delay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_mean,9287.0,69.0
f110_completed_completed_AMT_CREDIT-d-app_AMT_GOODS_PRICE_pctchange_max_max,9287.0,3287.0
f103_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_max,9285.0,2389.0
f101_nyg-high_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_min,9284.0,1060.0
f110_completed_completed_AMT_CREDIT-d-app_AMT_GOODS_PRICE_diff_max_mean,9284.0,2380.0
f401_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_diff_pctchange_std,9283.0,1373.0
f305_notdelay_rev_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,9282.0,1584.0
f314_amt_ratio_max,9282.0,2420.0
f102_approved_DAYS_FIRST_DUE-d-app_DAYS_EMPLOYED_min,9280.0,2950.0
f305_cas_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,9279.0,965.0
f101_refused_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_mean,9278.0,196.0
f101_completed_AMT_CREDIT-d-app_AMT_ANNUITY_min,9274.0,454.0
f101_nyg-low_normal_AMT_CREDIT-d-app_AMT_GOODS_PRICE_min,9268.0,1122.0
f101_nyg-middle_DAYS_FIRST_DUE-m-app_DAYS_ID_PUBLISH_min,9265.0,405.0
f110_nyg-middle_nyg-middle_DAYS_FIRST_DUE-m-app_DAYS_REGISTRATION_max_min,9264.0,752.0
f103_refused_AMT_ANNUITY-d-app_AMT_CREDIT_pctchange_max,9257.0,1597.0
f110_refused_refused_AMT_APPLICATION-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_max_mean,9257.0,2273.0
f504_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_mean,9255.0,279.0
f101_completed_AMT_GOODS_PRICE-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_mean,9253.0,3349.0
f302_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_min,9249.0,515.0
f503_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max-d-min,9247.0,413.0
f309_notdelay_AMT_PAYMENT_var,9245.0,837.0
f408_AMT_PAYMENT_CURRENT_pctchange_pctchange_max,9243.0,4227.0
f305_cas_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,9243.0,1989.0
f101_nyg-high_AMT_CREDIT-m-app_AMT_GOODS_PRICE_max,9243.0,261.0
f103_approved_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_diff_mean,9240.0,1610.0
f502_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_diff_mean,9240.0,2932.0
f503_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_min,9238.0,1968.0
f508_Active_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_std-d-mean,9237.0,51.0
f111_nyg-middle_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_max,9237.0,2237.0
f332_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_mean,9235.0,3691.0
f101_approved_CHANNEL_TYPE_Country-wide_mean,9233.0,215.0
f501_DAYS_ENDDATE_FACT-m-app_DAYS_BIRTH_sum,9227.0,4001.0
f506_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_max,9222.0,1128.0
f502_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_pctchange_max,9221.0,5525.0
f101_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_mean,9221.0,231.0
f101_active_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max,9220.0,252.0
f101_nyg-middle_CNT_PAYMENT_std,9219.0,1117.0
f310_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std,9217.0,6927.0
f109_AMT_APPLICATION-d-app_AMT_GOODS_PRICE,9215.0,1533.0
f110_refused_refused_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_max_max,9214.0,1646.0
f501_DAYS_CREDIT_UPDATE_min,9213.0,329.0
f102_approved_amt_paid_min,9213.0,1351.0
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_max,9213.0,1233.0
f508_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_diff_mean,9212.0,2748.0
f101_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_EMPLOYED_min,9212.0,2700.0
f106_NAME_YIELD_GROUP-high,9208.0,2642.0
f502_DAYS_CREDIT-d-app_DAYS_EMPLOYED_mean,9208.0,2802.0
f504_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_std-d-mean,9206.0,330.0
f101_active_AMT_GOODS_PRICE-d-app_AMT_GOODS_PRICE_max,9203.0,3559.0
f101_nyg-middle_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_min,9202.0,1882.0
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_pctchange_mean,9201.0,1409.0
f501_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_max-m-min,9200.0,1108.0
f101_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE_max,9200.0,1482.0
f331_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_std-d-mean,9198.0,882.0
f202_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_max-d-min,9196.0,3136.0
f503_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_mean,9195.0,1337.0
f110_nyg-middle_nyg-middle_cnt_paid_max_mean,9194.0,2880.0
f508_Closed_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,9189.0,3081.0
f105_future_payment_2m_min,9189.0,1935.0
f308_delay_cons_amt_delta_pctchange_mean,9189.0,499.0
f101_completed_DAYS_FIRST_DUE-m-app_DAYS_EMPLOYED_mean,9189.0,4133.0
f502_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_max,9187.0,2829.0
f103_completed_AMT_CREDIT-d-total_debt_pctchange_max,9185.0,695.0
f103_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max,9180.0,284.0
f101_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_EMPLOYED_mean,9179.0,2893.0
f106_NAME_YIELD_GROUP-low_normal,9179.0,1131.0
f103_approved_AMT_ANNUITY-d-app_AMT_CREDIT_min,9176.0,2870.0
f101_approved_AMT_CREDIT-d-app_AMT_CREDIT_min,9176.0,1266.0
f331_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_mean,9175.0,265.0
f405_AMT_BALANCE-d-AMT_DRAWINGS_CURRENT_diff_diff_mean,9175.0,243.0
f508_Active_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_mean,9173.0,999.0
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_sum,9171.0,815.0
f303_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max,9167.0,267.0
f110_nyg-low_normal_nyg-low_normal_DAYS_LAST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_mean_max,9165.0,161.0
f508_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_std,9165.0,901.0
f313_AMT_PAYMENT-d-app_AMT_ANNUITY_diff_mean,9163.0,841.0
f302_AMT_PAYMENT_sum,9161.0,689.0
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_mean,9160.0,1070.0
f314_AMT_PAYMENT-d-app_AMT_ANNUITY_pctchange_max,9157.0,137.0
f101_completed_DAYS_TERMINATION-m-app_DAYS_EMPLOYED_min,9145.0,2025.0
f310_notdelay_days_weighted_delay_max-d-min,9145.0,2775.0
f101_approved_AMT_GOODS_PRICE-d-total_debt_pctchange_std,9144.0,3014.0
f104_completed_AMT_APPLICATION-m-app_AMT_ANNUITY_mean,9141.0,2005.0
f101_approved_DAYS_FIRST_DUE-d-app_DAYS_BIRTH_max-d-min,9138.0,518.0
f402_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_std,9137.0,3421.0
f504_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,9134.0,1926.0
f103_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_max,9128.0,1198.0
f305_cas_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max-d-min,9125.0,563.0
f508_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_max,9123.0,461.0
f503_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_diff_min,9120.0,126.0
f103_approved_AMT_ANNUITY-m-app_AMT_ANNUITY_mean,9119.0,711.0
f308_cas_AMT_PAYMENT-d-app_AMT_CREDIT_diff_var,9116.0,2406.0
f303_delay_DAYS_ENTRY_PAYMENT_sum,9116.0,1820.0
f502_DAYS_CREDIT_UPDATE_max,9115.0,1693.0
f305_delay_cas_AMT_PAYMENT-d-AMT_ANNUITY_mean,9114.0,2814.0
f101_nyg-middle_AMT_CREDIT-d-app_AMT_GOODS_PRICE_min,9111.0,209.0
f310_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_mean,9109.0,2329.0
f508_Closed_DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT_mean,9106.0,2076.0
f101_active_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_mean,9103.0,1623.0
f101_refused_AMT_CREDIT_max,9103.0,767.0
f101_refused_total_debt_std,9103.0,2609.0
f102_approved_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_max,9102.0,3180.0
f105_past_payment_18m_max,9100.0,872.0
f110_completed_completed_total_debt_pctchange_max_max,9098.0,3066.0
f508_Active_DAYS_CREDIT-d-app_DAYS_BIRTH_sum,9097.0,331.0
f101_nyg-middle_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_pctchange_max,9096.0,342.0
f505_Closed_AMT_CREDIT_SUM_diff_max,9095.0,251.0
f308_nan_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_mean,9093.0,315.0
f101_approved_AMT_APPLICATION-m-app_AMT_CREDIT_max,9092.0,2828.0
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_ANNUITY_sum,9091.0,3019.0
f331_notdelay_DBD_max,9091.0,389.0
f102_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_REGISTRATION_max-d-min,9088.0,1206.0
f104_completed_AMT_CREDIT-d-total_debt_max,9078.0,2756.0
f101_completed_DAYS_TERMINATION-m-app_DAYS_BIRTH_mean,9077.0,2107.0
f101_refused_AMT_GOODS_PRICE-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_std-d-mean,9074.0,1632.0
f110_nyg-high_nyg-high_DAYS_TERMINATION-m-app_DAYS_LAST_PHONE_CHANGE_max_min,9070.0,1856.0
f401_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_diff_diff_max-d-min,9070.0,1142.0
f104_nyg-low_normal_AMT_CREDIT-m-app_AMT_ANNUITY_max,9069.0,5609.0
f313_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_mean,9062.0,1032.0
f103_nyg-high_DAYS_FIRST_DUE-d-app_DAYS_ID_PUBLISH_max,9061.0,1435.0
f110_approved_approved_NAME_YIELD_GROUP_low_normal_mean_std,9058.0,290.0
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_REGISTRATION_min,9058.0,28.0
f308_delay_cons_days_weighted_delay_tsw3_pctchange_var,9056.0,272.0
f301_notdelay_AMT_INSTALMENT_max-m-min,9053.0,511.0
f505_Active_AMT_CREDIT_SUM_LIMIT-d-app_AMT_ANNUITY_diff_mean,9052.0,2398.0
f301_delay_AMT_PAYMENT_max-m-min,9052.0,446.0
f503_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_std-d-mean,9052.0,3206.0
f103_approved_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_max,9048.0,1460.0
f103_approved_AMT_GOODS_PRICE-d-total_debt_diff_max,9047.0,3259.0
f103_completed_DAYS_TERMINATION-d-app_DAYS_ID_PUBLISH_min,9045.0,57.0
f502_DAYS_CREDIT-d-app_DAYS_BIRTH_max-d-min,9045.0,671.0
f501_DAYS_CREDIT-m-app_DAYS_EMPLOYED_mean,9044.0,1630.0
f103_nyg-low_action_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_max,9042.0,1002.0
f505_Closed_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_std,9040.0,798.0
f308_notdelay_rev_AMT_PAYMENT-d-AMT_ANNUITY_pctchange_var,9037.0,5367.0
f110_nyg-middle_nyg-middle_AMT_ANNUITY-m-app_AMT_CREDIT_max_max,9036.0,86.0
f101_approved_AMT_APPLICATION-d-app_AMT_ANNUITY_pctchange_max-d-min,9036.0,206.0
f507_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_std,9031.0,3229.0
f101_nyg-high_AMT_CREDIT-d-total_debt_pctchange_min,9030.0,84.0
f103_approved_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_min,9028.0,1264.0
f102_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_EMPLOYED_max,9028.0,3154.0
f101_completed_DAYS_FIRST_DUE-m-app_DAYS_ID_PUBLISH_min,9027.0,511.0
f102_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_min,9025.0,609.0
f103_completed_DAYS_DECISION_max,9023.0,1127.0
f110_nyg-low_normal_nyg-low_normal_AMT_APPLICATION_max_min,9022.0,362.0
f504_DAYS_CREDIT_ENDDATE-d-app_DAYS_REGISTRATION_sum,9022.0,2896.0
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_min,9022.0,2346.0
f502_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_diff_min,9020.0,936.0
f508_Closed_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_min,9018.0,1530.0
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_BIRTH_max-d-min,9016.0,72.0
f405_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_mean,9009.0,3813.0
f505_Active_AMT_ANNUITY_diff_max-m-min,9009.0,1065.0
f104_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_min,9004.0,3294.0
f101_approved_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,9002.0,2396.0
f301_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max-m-min,9002.0,350.0
f110_nyg-high_nyg-high_AMT_APPLICATION-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_min_mean,9001.0,2133.0
f103_nyg-middle_nejumi_min,9001.0,1407.0
f311_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_diff_diff_max,8996.0,714.0
f102_refused_AMT_CREDIT-m-app_AMT_GOODS_PRICE_max,8994.0,1002.0
f308_cas_days_weighted_delay_diff_min,8990.0,126.0
f302_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,8988.0,178.0
f101_completed_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_min,8984.0,736.0
f407_AMT_BALANCE-d-app_AMT_GOODS_PRICE_diff_min,8982.0,2776.0
f508_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_max,8979.0,1327.0
f110_nyg-middle_nyg-middle_AMT_CREDIT-m-app_AMT_ANNUITY_diff_max_min,8978.0,880.0
f504_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_sum,8976.0,404.0
f103_nyg-high_amt_paid_mean,8975.0,187.0
f302_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_std,8973.0,1403.0
f101_refused_AMT_GOODS_PRICE-d-AMT_CREDIT_diff_mean,8972.0,4718.0
f110_nyg-middle_nyg-middle_AMT_CREDIT-d-app_AMT_ANNUITY_diff_max_min,8972.0,1620.0
f331_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,8970.0,606.0
f305_notdelay_con_NUM_INSTALMENT_ratio_max-d-min,8965.0,1533.0
f402_AMT_DRAWINGS_ATM_CURRENT_diff_mean,8963.0,3801.0
f305_nan_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_std,8958.0,1136.0
f101_approved_WEEKDAY_APPR_PROCESS_START_TUESDAY_mean,8956.0,1728.0
f304_days_weighted_delay_min,8954.0,1736.0
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_mean,8953.0,463.0
f108_app_DAYS_LAST_PHONE_CHANGE,8952.0,2520.0
f103_approved_DAYS_TERMINATION-d-app_DAYS_LAST_PHONE_CHANGE_max,8950.0,1626.0
f104_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_min,8948.0,1560.0
f101_approved_AMT_CREDIT-m-app_AMT_ANNUITY_min,8946.0,1644.0
f507_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_ANNUITY_min,8945.0,699.0
f507_Active_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_min,8944.0,994.0
f507_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_mean,8943.0,2843.0
f101_completed_AMT_CREDIT-d-total_debt_diff_std-d-mean,8942.0,212.0
f103_approved_total_debt_min,8941.0,321.0
f501_AMT_CREDIT_SUM_LIMIT-d-app_AMT_ANNUITY_diff_min,8941.0,573.0
f402_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_diff_pctchange_max-d-min,8940.0,3470.0
f508_Closed_DAYS_CREDIT_UPDATE_pctchange_mean,8940.0,656.0
f401_AMT_INST_MIN_REGULARITY_pctchange_pctchange_std,8939.0,2447.0
