index,split,gain
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_min_std,93,563.5218319892883
pos_T-1_SK_DPD_DEF_sum,27,562.4815626144409
BASEMENTAREA_MEDI,79,561.5432410240173
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_min_max,81,560.7575104236603
pos_SK_DPD_over2_max-min-ts,31,560.4262676239014
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_mean_max-min,89,557.502329826355
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_std_max-min,79,556.1719908714294
pos_SK_DPD_over5_max-min-ts,43,553.9350671768188
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_mean_sum,47,550.5221705436707
DEF_60_CNT_SOCIAL_CIRCLE,70,548.0586397647858
OBS_60_CNT_SOCIAL_CIRCLE,87,547.9546177387238
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_max_sum,87,545.8844218254089
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_mean_max,75,544.3071904182434
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_mean_std,82,541.008538722992
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_max_mean,89,540.121988773346
pos_SK_DPD_over3_min-ts,52,539.9526808261871
pos_is_Completed_min-ts,86,538.6215710639954
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_size_max-min,79,535.7456769943237
ENTRANCES_AVG,73,534.6271307468414
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_min_max,86,530.8107795715332
COMMONAREA_MEDI,88,530.1937999725342
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_max_mean,70,528.8628125190735
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_sum_std,96,528.7363791465759
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_mean_max,85,527.2855966091156
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_max_min,35,525.008225440979
pos_gby-SK_ID_CURR_CNT_INSTALMENT_sum,86,523.02152967453
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_std_mean,52,518.8833546638489
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_min_max,80,517.619649887085
pos_is_Active_min-ts,88,517.3351585865021
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_std_min,69,514.399959564209
NONLIVINGAREA_MODE,78,505.9739999771118
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_max_std,83,505.46340823173523
pos_gby-SK_ID_CURR-SK_ID_PREV_size_std,78,505.0531792640686
pos_gby-SK_ID_CURR_CNT_INSTALMENT_mean,86,505.0405511856079
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_sum_max,81,504.14120149612427
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_std_max-min,82,502.36051988601685
ELEVATORS_MEDI,57,502.24383068084717
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_max_mean,28,497.64422488212585
pos_gby-SK_ID_CURR-SK_ID_PREV_size_mean,78,496.5138204097748
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_sum_max,86,492.787451505661
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_std_max-min,74,489.8124096393585
pos_T-4_CNT_INSTALMENT_FUTURE_sum,80,489.0397720336914
pos_latest_CNT_INSTALMENT_mean,81,488.68404054641724
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_max_std,72,487.8977601528168
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_sum_mean,64,487.5669195652008
pos_SK_DPD_over4_max-min-ts,31,486.755784034729
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_min_sum,73,485.96557903289795
ELEVATORS_AVG,53,483.34807777404785
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_max_mean,68,482.64102816581726
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_min_std,79,481.7987685203552
LIVINGAREA_MODE,53,480.3384487628937
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_size_max,75,478.76249742507935
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_sum_std,67,477.05608224868774
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_std_mean,54,469.9374589920044
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_std_min,75,469.5049901008606
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_std_sum,71,467.2207496166229
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_std_min,43,466.0096218585968
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_min_mean,75,465.64492177963257
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_sum_min,76,464.86052894592285
LANDAREA_MEDI,75,462.2457118034363
AMT_REQ_CREDIT_BUREAU_QRT,62,459.9570484161377
pos_SK_DPD_over2_min-ts,35,458.9334089756012
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_min_mean,73,457.6346101760864
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_mean_std,57,456.9763307571411
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_sum_max-min,78,455.6244294643402
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_max_mean,73,449.1309108734131
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_mean_max,43,445.2160623073578
pos_SK_DPD_over6_max-ts,41,441.37345695495605
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_std_max,57,436.7253303527832
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_size_sum,78,431.9351692199707
pos_gby-SK_ID_CURR-SK_ID_PREV_size_sum,59,429.8754608631134
COMMONAREA_AVG,72,427.2287006378174
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_min_sum,65,426.709668636322
OBS_30_CNT_SOCIAL_CIRCLE,81,426.5054886341095
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_std_max,55,425.2542154788971
FLOORSMAX_MODE,33,423.83209347724915
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_sum_std,51,423.1110715866089
pos_SK_DPD_over7_max-ts,43,421.67919969558716
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_mean_min,37,419.6157908439636
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_sum_min,65,419.5354073047638
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_mean_min,65,418.4693400859833
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_mean_std,62,415.3888592720032
pos_SK_DPD_over6_min-ts,48,414.9560854434967
pos_gby-SK_ID_CURR_SK_DPD_mean,64,412.6893105506897
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_mean_sum,51,412.416499376297
pos_T-3_CNT_INSTALMENT_FUTURE_sum,65,411.3975796699524
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_std_max-min,70,410.78354954719543
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_std_std,53,407.7310698032379
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_min_std,63,407.624219417572
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_std_max-min,65,407.35195875167847
FLOORSMAX_AVG,43,406.12861013412476
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_mean_max-min,56,405.309410572052
pos_gby-SK_ID_CURR-SK_ID_PREV_size_min,70,405.01295924186707
pos_NAME_CONTRACT_STATUS_Signed_norm,71,404.54340863227844
FLAG_OWN_CAR,49,401.9485514163971
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_mean_max-min,65,397.7301502227783
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_sum_max,41,394.74705696105957
AMT_REQ_CREDIT_BUREAU_MON,56,390.86442136764526
pos_SK_DPD_over4_max-ts,27,389.8931393623352
FLAG_WORK_PHONE,59,389.3816514015198
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_mean_std,58,389.27395009994507
pos_gby-SK_ID_CURR-SK_ID_PREV_size_max,63,389.090749502182
pos_is_Active_max-ts,61,386.97690987586975
LIVINGAPARTMENTS_MEDI,63,385.4591567516327
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_sum_mean,63,383.2938177585602
COMMONAREA_MODE,66,381.1791994571686
pos_gby-SK_ID_CURR-SK_ID_PREV_size_max-min,67,380.76469802856445
pos_SK_DPD_over8_min-ts,46,373.90443110466003
pos_latest_CNT_INSTALMENT_min,65,368.32045006752014
NONLIVINGAREA_MEDI,56,366.4258568286896
YEARS_BUILD_AVG,65,364.7872498035431
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_std_mean,54,364.4830219745636
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_mean_sum,52,362.2702705860138
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_mean_mean,58,360.6938991546631
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_min_sum,53,350.4526104927063
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_std_std,52,347.17603039741516
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_max_sum,53,345.73554968833923
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_sum_std,54,344.99514174461365
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_max_min,59,344.7344596385956
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_std_mean,48,343.052041053772
pos_SK_DPD_over6_max-min-ts,33,342.2625422477722
pos_T-2_CNT_INSTALMENT_FUTURE_sum,54,341.5664117336273
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_max_std,49,339.9700925350189
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_max_sum,56,339.7892498970032
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_mean_min,31,338.7060589790344
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_min_max,55,337.0173692703247
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_max_mean,55,336.4843304157257
YEARS_BUILD_MODE,58,336.39132022857666
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_min_sum,54,335.0673005580902
pos_gby-SK_ID_CURR_size,53,334.30758905410767
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_sum_max-min,46,333.6862790584564
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_std_min,56,332.7947895526886
pos_SK_DPD_over9_max-ts,48,331.66953110694885
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_min_mean,59,330.8763484954834
