feature,weight,gain,cover,total
f102_nyg-low_normal_AMT_CREDIT-d-total_debt_max,0.0012414649286157666,0.12175631051646096,0.07886044231519358,0.2018582177602703
f102_approved_DAYS_FIRST_DRAWING-d-app_DAYS_ID_PUBLISH_max,0.0031036623215394167,0.08119826197601157,0.11754094355875166,0.20184286785630265
f105_amt_paid-d-unpaid_mean,0.024208566108007448,0.14273653530042588,0.03479505147367349,0.2017401528821068
f407_CNT_DRAWINGS_ATM_CURRENT_std,0.0074487895716946,0.1643869442020753,0.029481484971738785,0.20131721874550867
f408_CNT_DRAWINGS_ATM_CURRENT_diff_mean,0.00931098696461825,0.1258371012252486,0.06595141916405116,0.20109950735391802
f101_approved_DAYS_FIRST_DRAWING-d-app_DAYS_ID_PUBLISH_max,0.01738050900062073,0.06638506470015755,0.11726068934728993,0.2010262630480682
f406_AMT_BALANCE-d-app_AMT_ANNUITY_std,0.015518311607697082,0.13343616720130796,0.051728091020071545,0.20068256982907662
f102_active_AMT_CREDIT-m-app_AMT_GOODS_PRICE_max,0.013656114214773432,0.07914698382068677,0.10747911611192713,0.20028221414738734
f110_nyg-middle_nyg-middle_PRODUCT_COMBINATION_POS-industry-with-interest_mean_mean,0.023587833643699565,0.06373774546971002,0.11294785825094364,0.2002734373643532
f305_cas_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_mean,0.016139044072004966,0.07535518850895617,0.10858248799930853,0.20007672058026965
f314_amt_delta_sum,0.023587833643699565,0.08282709137856759,0.09362932517388921,0.20004425019615635
f502_CREDIT_TYPE_Microloan_mean,0.00931098696461825,0.10674478775952653,0.0838147311001934,0.19987050582433818
f110_approved_approved_DAYS_TERMINATION-d-app_DAYS_REGISTRATION_max_min,0.0006207324643078833,0.07679076123132837,0.12188287947455462,0.19929437317019089
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,0.024829298572315334,0.14256100705201363,0.03174468744708631,0.19913499307141527
f411_CNT_DRAWINGS_ATM_CURRENT_diff_std,0.009931719428926133,0.12992029969354207,0.0591410089060566,0.1989930280285248
f508_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_sum,0.0037243947858473,0.13238375329025656,0.06193510282667112,0.19804325090277497
f308_cas_DAYS_INSTALMENT_pctchange_min,0.01303538175046555,0.08286386668533384,0.101800083429372,0.19769933186517138
f310_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std,0.0006207324643078833,0.09351364714718621,0.10323218313907395,0.19736656275056805
f302_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_min,0.006207324643078833,0.17040055042598123,0.020334082342718114,0.19694195741177817
f110_nyg-middle_nyg-middle_AMT_ANNUITY-m-app_AMT_ANNUITY_max_max,0.00558659217877095,0.07795015487097927,0.11327239047997961,0.19680913752972984
f305_notdelay_cas_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max-d-min,0.0012414649286157666,0.0777880637789689,0.11727491082110551,0.19630443952869017
f302_days_weighted_delay_max,0.040968342644320296,0.1267013918375402,0.02834335252104995,0.19601308700291045
